DSID Product Category Code,DSID Ingredient Name,DSID Unit,Minimum,Maximum,Intercept,Linear Coefficient,Quadratic Coefficient,Intercept.1,Linear Coefficient.1,Quadratic Coefficient.1,Cubic Coefficient,Quartic Coefficient,Quintic Coefficient,Sextic Coefficient,Septic Coefficient,Octic Coefficient,Nonic Coefficient,Intercept.2,Linear Coefficient.2,Quadratic Coefficient.2,Cubic Coefficient.1,Quartic Coefficient.1,Quintic Coefficient.1,DSID Study Category Code,DSID Study Category Description,Age Group
05,Phosphorus,mg /Serving ,20,130.0,18.667298771422928,-0.17356037763969906,,3.2433251247195773,-0.061614061346653315,0.0007262820521896455,-1.7610031919247872e-06,,,,,,,11.259812467848265,-0.00963127673356022,8.770524837588284e-05,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Potassium,mg /Serving ,50,100.0,-8.7,0.14,,17.248120376174114,-0.5033706436302554,0.004665148682731408,-1.2284778727403748e-05,,,,,,,7.775215974042708,-0.11039422601979923,0.0006729645510009774,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Selenium,mcg /Serving ,20,250.0,27.77990714818975,-0.07131836831207637,,2.6000470452590765,-0.02173500371104612,5.141159191496175e-05,7.116086764981791e-07,-1.9271277665680875e-09,,,,,,13.452723754306428,-0.003786904369625306,2.08241040035504e-05,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Zinc,mg /Serving ,1.5,42.3,13.29609807613941,-0.9114276815276593,0.021909873434515045,2.8257995913041345,-0.19612110599765045,-0.023688132393636655,0.0038181451585301684,-0.00018377962253092892,3.806978069826708e-06,-2.877498530161245e-08,,,,6.836570049275671,-0.13654295337778422,0.010185126557506955,-0.0003206374180872295,3.7794702440888055e-06,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Folic Acid,mcg /Serving ,12.5,900.0,9.644051177565073,0.08492768195653179,-0.00012530262666616144,9.934736763813452,-0.038952695222654314,2.790324306302629e-05,1.0111258911273551e-07,-1.6446405676625766e-10,8.044650842531843e-14,,,,,21.36218753631857,-0.02004211398933435,6.019853728491567e-05,-8.261149703322362e-08,4.5608737786087636e-11,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Niacin,mg /Serving ,5,200.0,4.478650070843454,,,0.9621220022179368,,,,,,,,,,10.204127103513065,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Riboflavin,mg /Serving ,0.2,80.0,18.88902375472022,-0.8639972199666407,0.01051331643172487,2.7470370161783384,-0.23601286565937507,0.02699007043319684,-0.0009273361991962096,1.2827355052639248e-05,-5.9376699322287655e-08,,,,,20.048443159312505,-0.026456827815077757,0.0028021427981774916,-7.622907875978848e-05,6.553946220463986e-07,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Thiamin,mg /Serving ,0.2,125.0,-3.48395757339176,,,1.056627436787886,,,,,,,,,,11.28453313145335,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,"Vitamin A, IU",IU/ Serving ,1000,20000.0,60.748639978433474,-0.011734429163869988,4.94813946751079e-07,6.141345125425926,0.0025172807146725544,-3.5601988316609037e-06,1.2955777878602187e-09,-2.2278181713443955e-13,2.0829592029898167e-17,-1.0555232969308328e-21,2.4183637333901032e-26,0.0,-6.61547372959054e-36,25.26668738058844,-0.0008789680054429444,1.8526349898341075e-07,-1.4874904254213404e-11,4.3368756454080806e-16,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Vitamin B-12,mcg /Serving ,1,250.0,21.803628829573505,,,2.5753189308130664,,,,,,,,,,26.5108420527341,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Vitamin B-6,mg /Serving ,0.3,100.0,9.101986002335455,,,1.546373661061179,,,,,,,,,,16.07309313128626,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Vitamin C,mg /Serving ,4,1290.0,5.086256816338949,,,1.380741519818298,,,,,,,,,,14.62770819392157,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Vitamin D,IU/ Serving ,15,2000.0,45.77561980550411,-0.013044306765884351,,2.5170607001764354,-0.0019318502373248509,-7.184607956935967e-06,1.6257968029397948e-08,-9.72893105697554e-12,1.9053758909906355e-15,,,,,18.76698819722912,-0.000457337261401575,3.709445921178865e-07,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Vitamin E,IU /Serving ,15,400.0,9.408426155257441,,,1.8831789179458427,,,,,,,,,,18.974134070171647,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
